id,run_id,source_url,school_id,department_code,course_code,course_title,section,section_instructor,term,isbn,title,author,material_adoption_code,crawled_on,created_on,updated_on
600,15,https://kent.bncollege.com/course-material-caching/course?campus=8153&term=8153_2_26_W&course=8153_2_26_W_675_10100_3&section=600&oer=false,NULL,8153_2_675,10100,10100,600,NULL,SPRING 2026,9781324088493,American Politics Today: Election Update,"bianco, william t.",Required,2026-03-11 16:18:59.383844+00,2026-03-11 13:40:23.993966+00,2026-03-11 16:21:35.749548+00
608,15,https://kent.bncollege.com/course-material-caching/course?campus=8153&term=8153_2_26_W&course=8153_2_26_W_660_21430_1&section=200&oer=false,NULL,8153_2_660,21430,21430,200,NULL,SPRING 2026,2818440045226,FLASH BOOKS,cl,Required,2026-03-11 16:19:02.609194+00,2026-03-11 13:40:23.993966+00,2026-03-11 16:21:35.749548+00
615,15,https://kent.bncollege.com/course-material-caching/course?campus=8153&term=8153_2_26_W&course=8153_2_26_W_660_21040_1&section=600&oer=false,NULL,8153_2_660,21040,21040,600,NULL,SPRING 2026,,NULL,NULL,No Course Materials Required,2026-03-11 16:19:06.108131+00,2026-03-11 13:40:23.993966+00,2026-03-11 16:21:35.749548+00
626,15,https://kent.bncollege.com/course-material-caching/course?campus=8153&term=8153_2_26_W&course=8153_2_26_W_660_13002_1&section=700&oer=false,NULL,8153_2_660,13002,13002,700,NULL,SPRING 2026,2818440045226,FLASH BOOKS,cl,Required,2026-03-11 16:19:11.248085+00,2026-03-11 13:40:23.993966+00,2026-03-11 16:21:35.749548+00
633,15,https://kent.bncollege.com/course-material-caching/course?campus=8153&term=8153_2_26_W&course=8153_2_26_W_660_11030_6&section=650&oer=false,NULL,8153_2_660,11030,11030,650,NULL,SPRING 2026,,NULL,NULL,Course Materials Selection Pending,2026-03-11 16:19:14.428529+00,2026-03-11 13:40:23.993966+00,2026-03-11 16:21:35.749548+00
641,15,https://kent.bncollege.com/course-material-caching/course?campus=8153&term=8153_2_26_W&course=8153_2_26_W_660_11030_3&section=368&oer=false,NULL,8153_2_660,11030,11030,368,NULL,SPRING 2026,9780471306061,Seven Ideas that Shook the Universe,"spielberg, nathan",REQUIRED,2026-03-11 16:19:17.058692+00,2026-03-11 13:40:23.993966+00,2026-03-11 16:21:35.749548+00
648,15,https://kent.bncollege.com/course-material-caching/course?campus=8153&term=8153_2_26_W&course=8153_2_26_W_655_21001_2&section=480&oer=false,NULL,8153_2_655,21001,21001,480,NULL,SPRING 2026,9780199213610,Nicomachean Ethics,"aristotle / brown, lesley (ed.) / ross, david (translator)",REQUIRED,2026-03-11 16:19:19.64687+00,2026-03-11 13:40:23.993966+00,2026-03-11 16:21:35.749548+00
657,15,https://kent.bncollege.com/course-material-caching/course?campus=8153&term=8153_2_26_W&course=8153_2_26_W_655_11001_1&section=368&oer=false,NULL,8153_2_655,11001,11001,368,NULL,SPRING 2026,9780140447804,Consolation of Philosophy,"boethius / watts, victor (translator)",REQUIRED,2026-03-11 16:19:22.399401+00,2026-03-11 13:40:23.993966+00,2026-03-11 16:21:35.749548+00
665,15,https://kent.bncollege.com/course-material-caching/course?campus=8153&term=8153_2_26_W&course=8153_2_26_W_655_11001_4&section=200&oer=false,NULL,8153_2_655,11001,11001,200,NULL,SPRING 2026,9781324093572,Fear and Trembling: A New Translation,"kierkegaard, soren",REQUIRED,2026-03-11 16:19:22.639099+00,2026-03-11 13:40:23.993966+00,2026-03-11 16:21:35.749548+00
672,15,https://kent.bncollege.com/course-material-caching/course?campus=8153&term=8153_2_26_W&course=8153_2_26_W_627_26638_2&section=801&oer=false,NULL,8153_2_627,26638,26638,801,NULL,SPRING 2026,2818440045226,FLASH BOOKS,cl,Required,2026-03-11 16:19:26.96088+00,2026-03-11 13:40:23.993966+00,2026-03-11 16:21:35.749548+00
680,15,https://kent.bncollege.com/course-material-caching/course?campus=8153&term=8153_2_26_W&course=8153_2_26_W_627_26611_1&section=800&oer=false,NULL,8153_2_627,26611,26611,800,NULL,SPRING 2026,2818440064357,"CIRRUS 2.0 FOR BENCHMARK SERIES, MICROS",paradigm,Wait For Class,2026-03-11 16:19:28.894251+00,2026-03-11 13:40:23.993966+00,2026-03-11 16:21:35.749548+00
692,15,https://kent.bncollege.com/course-material-caching/course?campus=8153&term=8153_2_26_W&course=8153_2_26_W_626_20003_1&section=200&oer=false,NULL,8153_2_626,20003,20003,200,NULL,SPRING 2026,9781719644358,Adult Physical Conditions,"mahle, amy j.",REQUIRED,2026-03-11 16:19:34.222279+00,2026-03-11 13:40:23.993966+00,2026-03-11 16:21:35.749548+00
697,15,https://kent.bncollege.com/course-material-caching/course?campus=8153&term=8153_2_26_W&course=8153_2_26_W_626_20001_1&section=200&oer=false,NULL,8153_2_626,20001,20001,200,NULL,SPRING 2026,9781617110252,Occupational Therapy Student to Clinician: Making the Transition,"davis, lisa",REQUIRED,2026-03-11 16:19:35.673304+00,2026-03-11 13:40:23.993966+00,2026-03-11 16:21:35.749548+00
704,15,https://kent.bncollege.com/course-material-caching/course?campus=8153&term=8153_2_26_W&course=8153_2_26_W_610_23511_4&section=501&oer=false,NULL,8153_2_610,23511,23511,501,NULL,SPRING 2026,2818440045226,FLASH BOOKS,cl,Required,2026-03-11 16:19:39.219879+00,2026-03-11 13:40:23.993966+00,2026-03-11 16:21:35.749548+00
711,15,https://kent.bncollege.com/course-material-caching/course?campus=8153&term=8153_2_26_W&course=8153_2_26_W_610_23511_8&section=300&oer=false,NULL,8153_2_610,23511,23511,300,NULL,SPRING 2026,8220127345057,Nutritional Sciences-mindtap (1 Term),mcguire,REQUIRED,2026-03-11 16:19:41.08888+00,2026-03-11 13:40:23.993966+00,2026-03-11 16:21:35.749548+00
717,15,https://kent.bncollege.com/course-material-caching/course?campus=8153&term=8153_2_26_W&course=8153_2_26_W_605_45060_2&section=600&oer=false,NULL,8153_2_605,45060,45060,600,NULL,SPRING 2026,,NULL,NULL,No Course Materials Required,2026-03-11 16:19:44.370292+00,2026-03-11 13:40:23.993966+00,2026-03-11 16:21:35.749548+00
740,15,https://kent.bncollege.com/course-material-caching/course?campus=8153&term=8153_2_26_W&course=8153_2_26_W_605_40872_2&section=700&oer=false,NULL,8153_2_605,40872,40872,700,NULL,SPRING 2026,9781451190946,Evidence-Based Practice In Nursing and Healthcare - With Access,"melnyk, bernadette",Required,2026-03-11 16:19:49.68998+00,2026-03-11 13:40:23.993966+00,2026-03-11 16:21:35.749548+00
724,15,https://kent.bncollege.com/course-material-caching/course?campus=8153&term=8153_2_26_W&course=8153_2_26_W_605_40075_1&section=550&oer=false,NULL,8153_2_605,40075,40075,550,NULL,SPRING 2026,,NULL,NULL,No Course Materials Required,2026-03-11 16:19:52.323004+00,2026-03-11 13:40:23.993966+00,2026-03-11 16:21:35.749548+00
731,15,https://kent.bncollege.com/course-material-caching/course?campus=8153&term=8153_2_26_W&course=8153_2_26_W_605_40045_4&section=700&oer=false,NULL,8153_2_605,40045,40045,700,NULL,SPRING 2026,,NULL,NULL,No Course Materials Required,2026-03-11 16:19:53.184092+00,2026-03-11 13:40:23.993966+00,2026-03-11 16:21:35.749548+00
754,15,https://kent.bncollege.com/course-material-caching/course?campus=8153&term=8153_2_26_W&course=8153_2_26_W_605_40020_2&section=401&oer=false,NULL,8153_2_605,40020,40020,401,NULL,SPRING 2026,,NULL,NULL,Course Materials Selection Pending,2026-03-11 16:20:00.355535+00,2026-03-11 13:40:23.993966+00,2026-03-11 16:21:35.749548+00
767,15,https://kent.bncollege.com/course-material-caching/course?campus=8153&term=8153_2_26_W&course=8153_2_26_W_605_40010_1&section=601&oer=false,NULL,8153_2_605,40010,40010,601,NULL,SPRING 2026,9781975174453,Critical Care Nursing - With Access,"morton, patricia g.",REQUIRED,2026-03-11 16:20:04.325255+00,2026-03-11 13:40:23.993966+00,2026-03-11 16:21:35.749548+00
774,15,https://kent.bncollege.com/course-material-caching/course?campus=8153&term=8153_2_26_W&course=8153_2_26_W_605_30070_1&section=600&oer=false,NULL,8153_2_605,30070,30070,600,NULL,SPRING 2026,8220124499739,Publication Manual of the American Psychological Association,american psychological association,REQUIRED,2026-03-11 16:20:08.169426+00,2026-03-11 13:40:23.993966+00,2026-03-11 16:21:35.749548+00
770,15,https://kent.bncollege.com/course-material-caching/course?campus=8153&term=8153_2_26_W&course=8153_2_26_W_605_30035_4&section=600&oer=false,NULL,8153_2_605,30035,30035,600,NULL,SPRING 2026,9781975232214,Medical-Surgical Nursing: Focus - CoursePoint+,"honan, linda",Required,2026-03-11 16:20:10.398275+00,2026-03-11 13:40:23.993966+00,2026-03-11 16:21:35.749548+00
795,15,https://kent.bncollege.com/course-material-caching/course?campus=8153&term=8153_2_26_W&course=8153_2_26_W_605_30035_3&section=502&oer=false,NULL,8153_2_605,30035,30035,502,NULL,SPRING 2026,9781433832161,Publication Manual of the American Psychological Association (Paperback),american psychological association,Recommended,2026-03-11 16:20:14.091141+00,2026-03-11 13:40:23.993966+00,2026-03-11 16:21:35.749548+00
788,15,https://kent.bncollege.com/course-material-caching/course?campus=8153&term=8153_2_26_W&course=8153_2_26_W_605_30010_5&section=602&oer=false,NULL,8153_2_605,30010,30010,602,NULL,SPRING 2026,9780138053840,Olds' Maternal-Newborn Nursing & Women's Health Across the Lifespan,"davidson, michele",Required,2026-03-11 16:20:17.056523+00,2026-03-11 13:40:23.993966+00,2026-03-11 16:21:35.749548+00
800,15,https://kent.bncollege.com/course-material-caching/course?campus=8153&term=8153_2_26_W&course=8153_2_26_W_605_20950_5&section=800&oer=false,NULL,8153_2_605,20950,20950,800,NULL,SPRING 2026,2818440045226,FLASH BOOKS,cl,Required,2026-03-11 16:20:20.219069+00,2026-03-11 13:40:23.993966+00,2026-03-11 16:21:35.749548+00
807,15,https://kent.bncollege.com/course-material-caching/course?campus=8153&term=8153_2_26_W&course=8153_2_26_W_605_20950_2&section=490&oer=false,NULL,8153_2_605,20950,20950,490,NULL,SPRING 2026,8220144562529,Revel Access Code for Discovering the Life Span,robert s. feldman,REQUIRED,2026-03-11 16:20:21.998894+00,2026-03-11 13:40:23.993966+00,2026-03-11 16:21:35.749548+00
817,15,https://kent.bncollege.com/course-material-caching/course?campus=8153&term=8153_2_26_W&course=8153_2_26_W_605_20030_11&section=700&oer=false,NULL,8153_2_605,20030,20030,700,NULL,SPRING 2026,9781496362179,Fundamentals of Nursing: The Art and Science of Person-Centered Care - With Access,"taylor, carol / lynn, pamela",Required,2026-03-11 16:20:25.576562+00,2026-03-11 13:40:23.993966+00,2026-03-11 16:21:35.749548+00
824,15,https://kent.bncollege.com/course-material-caching/course?campus=8153&term=8153_2_26_W&course=8153_2_26_W_605_20030_8&section=601&oer=false,NULL,8153_2_605,20030,20030,601,NULL,SPRING 2026,9780803660861,Nursing Care Plans: Guidelines for Individualizing Client Care Across the Life Span - With Access,"doenges, marilynn e.",REQUIRED,2026-03-11 16:20:26.554572+00,2026-03-11 13:40:23.993966+00,2026-03-11 16:21:35.749548+00
832,15,https://kent.bncollege.com/course-material-caching/course?campus=8153&term=8153_2_26_W&course=8153_2_26_W_605_20030_3&section=402&oer=false,NULL,8153_2_605,20030,20030,402,NULL,SPRING 2026,9781496362179,Fundamentals of Nursing: The Art and Science of Person-Centered Care - With Access,"taylor, carol / lynn, pamela",Required,2026-03-11 16:20:28.443015+00,2026-03-11 13:40:23.993966+00,2026-03-11 16:21:35.749548+00
839,15,https://kent.bncollege.com/course-material-caching/course?campus=8153&term=8153_2_26_W&course=8153_2_26_W_605_20030_1&section=400&oer=false,NULL,8153_2_605,20030,20030,400,NULL,SPRING 2026,9780803660861,Nursing Care Plans: Guidelines for Individualizing Client Care Across the Life Span - With Access,"doenges, marilynn e.",REQUIRED,2026-03-11 16:20:29.485006+00,2026-03-11 13:40:23.993966+00,2026-03-11 16:21:35.749548+00
849,15,https://kent.bncollege.com/course-material-caching/course?campus=8153&term=8153_2_26_W&course=8153_2_26_W_605_20020_2&section=601&oer=false,NULL,8153_2_605,20020,20020,601,NULL,SPRING 2026,9781975204266,CP4 Fundamentals of Nursing - Access,lippincott,REQUIRED,2026-03-11 16:20:33.71467+00,2026-03-11 13:40:23.993966+00,2026-03-11 16:21:35.749548+00
856,15,https://kent.bncollege.com/course-material-caching/course?campus=8153&term=8153_2_26_W&course=8153_2_26_W_605_20020_1&section=600&oer=false,NULL,8153_2_605,20020,20020,600,NULL,SPRING 2026,9781975168155,Fundamentals of Nursing - With Access,"taylor, carol r.",REQUIRED,2026-03-11 16:20:33.915027+00,2026-03-11 13:40:23.993966+00,2026-03-11 16:21:35.749548+00
863,15,https://kent.bncollege.com/course-material-caching/course?campus=8153&term=8153_2_26_W&course=8153_2_26_W_605_20015_4&section=700&oer=false,NULL,8153_2_605,20015,20015,700,NULL,SPRING 2026,,NULL,NULL,No Course Materials Required,2026-03-11 16:20:34.697746+00,2026-03-11 13:40:23.993966+00,2026-03-11 16:21:35.749548+00
870,15,https://kent.bncollege.com/course-material-caching/course?campus=8153&term=8153_2_26_W&course=8153_2_26_W_605_10060_3&section=600&oer=false,NULL,8153_2_605,10060,10060,600,NULL,SPRING 2026,9781719649773,Nursing Now - With Access,"catalano, joseph t.",Recommended,2026-03-11 16:20:39.304944+00,2026-03-11 13:40:23.993966+00,2026-03-11 16:21:35.749548+00
881,15,https://kent.bncollege.com/course-material-caching/course?campus=8153&term=8153_2_26_W&course=8153_2_26_W_595_20217_2&section=800&oer=false,NULL,8153_2_595,20217,20217,800,NULL,SPRING 2026,9780323776714,Maternal Child Nursing Care - With Access,"perry, shannon e.",Required,2026-03-11 16:20:44.534226+00,2026-03-11 13:40:23.993966+00,2026-03-11 16:21:35.749548+00
888,15,https://kent.bncollege.com/course-material-caching/course?campus=8153&term=8153_2_26_W&course=8153_2_26_W_595_20214_1&section=200&oer=false,NULL,8153_2_595,20214,20214,200,NULL,SPRING 2026,,NULL,NULL,No Course Materials Required,2026-03-11 16:20:47.191164+00,2026-03-11 13:40:23.993966+00,2026-03-11 16:21:35.749548+00
896,15,https://kent.bncollege.com/course-material-caching/course?campus=8153&term=8153_2_26_W&course=8153_2_26_W_595_20023_17&section=483&oer=false,NULL,8153_2_595,20023,20023,483,NULL,SPRING 2026,9780323789615,Lewis's Medical-Surgical Nursing - With Access,"harding, mariann m.",Required,2026-03-11 16:20:52.086783+00,2026-03-11 13:40:23.993966+00,2026-03-11 16:21:35.749548+00
903,15,https://kent.bncollege.com/course-material-caching/course?campus=8153&term=8153_2_26_W&course=8153_2_26_W_595_20022_7&section=806&oer=false,NULL,8153_2_595,20022,20022,806,NULL,SPRING 2026,2818440064173,ELSEVIER ADAPTIVE QUIZZING FOR LEWIS ME,mariann m hard,Required,2026-03-11 16:20:55.818318+00,2026-03-11 13:40:23.993966+00,2026-03-11 16:21:35.749548+00
912,15,https://kent.bncollege.com/course-material-caching/course?campus=8153&term=8153_2_26_W&course=8153_2_26_W_595_20015_7&section=800&oer=false,NULL,8153_2_595,20015,20015,800,NULL,SPRING 2026,9780323697071,Varcarolis' Foundations of Psychiatric-Mental Health Nursing,"halter, margaret jordan",Required,2026-03-11 16:21:01.079658+00,2026-03-11 13:40:23.993966+00,2026-03-11 16:21:35.749548+00
919,15,https://kent.bncollege.com/course-material-caching/course?campus=8153&term=8153_2_26_W&course=8153_2_26_W_595_20015_2&section=300&oer=false,NULL,8153_2_595,20015,20015,300,NULL,SPRING 2026,9780323697071,Varcarolis' Foundations of Psychiatric-Mental Health Nursing,"halter, margaret jordan",Required,2026-03-11 16:21:05.166573+00,2026-03-11 13:40:23.993966+00,2026-03-11 16:21:35.749548+00
927,15,https://kent.bncollege.com/course-material-caching/course?campus=8153&term=8153_2_26_W&course=8153_2_26_W_595_10018_6&section=202&oer=false,NULL,8153_2_595,10018,10018,202,NULL,SPRING 2026,9780323792424,"Lewis's Medical-Surgical Nursing, 2 Volume Set - Package","harding, mariann m.",REQUIRED,2026-03-11 16:21:07.578285+00,2026-03-11 13:40:23.993966+00,2026-03-11 16:21:35.749548+00
936,15,https://kent.bncollege.com/course-material-caching/course?campus=8153&term=8153_2_26_W&course=8153_2_26_W_595_10016_10&section=481&oer=false,NULL,8153_2_595,10016,10016,481,NULL,SPRING 2026,9780323776837,Nursing Diagnosis Handbook - With Access,"makic, mary beth flynn",REQUIRED,2026-03-11 16:21:09.214206+00,2026-03-11 13:40:23.993966+00,2026-03-11 16:21:35.749548+00
944,15,https://kent.bncollege.com/course-material-caching/course?campus=8153&term=8153_2_26_W&course=8153_2_26_W_595_10014_2&section=300&oer=false,NULL,8153_2_595,10014,10014,300,NULL,SPRING 2026,,NULL,NULL,Course Materials Selection Pending,2026-03-11 16:21:12.392947+00,2026-03-11 13:40:23.993966+00,2026-03-11 16:21:35.749548+00
951,15,https://kent.bncollege.com/course-material-caching/course?campus=8153&term=8153_2_26_W&course=8153_2_26_W_595_10013_15&section=482&oer=false,NULL,8153_2_595,10013,10013,482,NULL,SPRING 2026,9780323792011,"Mulholland's Nurse, Math, Meds - With Access","turner, susan j.",Required,2026-03-11 16:21:17.133901+00,2026-03-11 13:40:23.993966+00,2026-03-11 16:21:35.749548+00
959,15,https://kent.bncollege.com/course-material-caching/course?campus=8153&term=8153_2_26_W&course=8153_2_26_W_595_10013_4&section=302&oer=false,NULL,8153_2_595,10013,10013,302,NULL,SPRING 2026,9780443502934,W26 ELIV NRST BUNDLE,yoost,Required,2026-03-11 16:21:19.321948+00,2026-03-11 13:40:23.993966+00,2026-03-11 16:21:35.749548+00
965,15,https://kent.bncollege.com/course-material-caching/course?campus=8153&term=8153_2_26_W&course=8153_2_26_W_595_10011_8&section=807&oer=false,NULL,8153_2_595,10011,10011,807,NULL,SPRING 2026,,NULL,NULL,Course Materials Selection Pending,2026-03-11 16:21:22.715613+00,2026-03-11 13:40:23.993966+00,2026-03-11 16:21:35.749548+00
973,15,https://kent.bncollege.com/course-material-caching/course?campus=8153&term=8153_2_26_W&course=8153_2_26_W_590_41222_2&section=601&oer=false,NULL,8153_2_590,41222,41222,601,NULL,SPRING 2026,,NULL,NULL,Course Materials Selection Pending,2026-03-11 16:21:27.514032+00,2026-03-11 13:40:23.993966+00,2026-03-11 16:21:35.749548+00
977,15,https://kent.bncollege.com/course-material-caching/course?campus=8153&term=8153_2_26_W&course=8153_2_26_W_590_41114_1&section=600&oer=false,NULL,8153_2_590,41114,41114,600,NULL,SPRING 2026,,NULL,NULL,Course Materials Selection Pending,2026-03-11 16:21:29.944076+00,2026-03-11 13:40:23.993966+00,2026-03-11 16:21:35.749548+00
981,15,https://kent.bncollege.com/course-material-caching/course?campus=8153&term=8153_2_26_W&course=8153_2_26_W_590_36917_4&section=603&oer=false,NULL,8153_2_590,36917,36917,603,NULL,SPRING 2026,,NULL,NULL,Course Materials Selection Pending,2026-03-11 16:21:32.588129+00,2026-03-11 13:40:23.993966+00,2026-03-11 16:21:35.749548+00
984,15,https://kent.bncollege.com/course-material-caching/course?campus=8153&term=8153_2_26_W&course=8153_2_26_W_590_36916_3&section=602&oer=false,NULL,8153_2_590,36916,36916,602,NULL,SPRING 2026,,NULL,NULL,Course Materials Selection Pending,2026-03-11 16:21:34.169483+00,2026-03-11 13:40:23.993966+00,2026-03-11 16:21:35.749548+00
